,AAP,AAPL,ADBE,AMZN,ASML,BAC,CMCSA,CVX,DIS,GOOG,HD,INTC,JNJ,JPM,META,MSFT,NVDA,PFE,PG,TSLA,TSM,UNH,V,VZ,WMT,Date
19,36.75,3.4667859077453613,33.689998626708984,3.3499999046325684,16.770000457763672,34.47999954223633,9.210000038146973,79.37999725341797,29.540000915527344,9.636630058288574,23.809999465942383,17.309999465942383,66.16000366210938,45.900001525878906,38.22999954223633,26.31999969482422,2.257499933242798,18.026565551757812,71.0199966430664,1.5926669836044312,8.407959938049316,24.110000610351562,14.210000038146973,29.299652099609375,59.72999954223633,2008-10-03
20,34.369998931884766,3.505000114440918,30.709999084472656,3.2614998817443848,16.079999923706055,32.220001220703125,9.069999694824219,76.83999633789062,28.260000228881836,9.24559497833252,22.81999969482422,16.93000030517578,64.5,44.0,38.22999954223633,24.90999984741211,1.962499976158142,17.96963882446289,68.58000183105469,1.5926669836044312,8.39801025390625,22.260000228881836,13.845000267028809,28.099153518676758,57.900001525878906,2008-10-06
21,28.600000381469727,3.184286117553711,28.690000534057617,2.9260001182556152,15.210000038146973,23.770000457763672,8.574999809265137,73.3499984741211,26.56999969482422,8.617947578430176,21.889999389648438,16.020000457763672,62.4900016784668,39.31999969482422,38.22999954223633,23.229999542236328,1.809999942779541,16.745731353759766,66.25,1.5926669836044312,7.960198879241943,20.520000457763672,12.787500381469727,27.095613479614258,54.84000015258789,2008-10-07
22,29.399999618530273,3.2067859172821045,30.0,3.0510001182556152,15.550000190734863,22.100000381469727,8.494999885559082,73.0999984741211,25.68000030517578,8.421184539794922,21.170000076293945,16.25,62.36000061035156,39.29999923706055,38.22999954223633,23.010000228881836,1.847499966621399,16.25237274169922,66.0999984741211,1.5926669836044312,8.149253845214844,19.200000762939453,13.157500267028809,26.007661819458008,54.54999923706055,2008-10-08
23,27.969999313354492,3.169286012649536,27.989999771118164,2.799999952316284,14.65999984741211,19.6299991607666,8.154999732971191,64.0,23.799999237060547,8.193787574768066,19.93000030517578,15.600000381469727,57.58000183105469,36.68000030517578,38.22999954223633,22.299999237060547,1.7300000190734863,14.867173194885254,60.880001068115234,1.5926669836044312,7.502488136291504,17.799999237060547,12.462499618530273,24.319461822509766,51.38999938964844,2008-10-09
24,26.969999313354492,3.4571430683135986,27.1200008392334,2.8125,14.779999732971191,20.8700008392334,7.679999828338623,57.83000183105469,23.040000915527344,8.26900577545166,19.75,15.1899995803833,55.849998474121094,41.63999938964844,38.22999954223633,21.5,1.7024999856948853,14.364325523376465,59.560001373291016,1.5926669836044312,8.208954811096191,17.350000381469727,13.0,25.107288360595703,50.95000076293945,2008-10-10
25,28.280000686645508,3.937856912612915,30.3799991607666,3.1010000705718994,16.1299991607666,22.790000915527344,8.484999656677246,69.88999938964844,26.719999313354492,9.48992919921875,21.709999084472656,16.989999771118164,62.68000030517578,41.9900016784668,38.22999954223633,25.5,2.012500047683716,15.825427055358887,63.290000915527344,1.5926669836044312,8.656716346740723,23.3799991607666,14.717499732971191,27.133129119873047,54.5,2008-10-13
26,27.829999923706055,3.7171430587768555,29.200000762939453,2.7929999828338623,14.630000114440918,26.530000686645508,8.319999694824219,68.54000091552734,25.68000030517578,9.033888816833496,21.06999969482422,15.930000305175781,64.0,40.709999084472656,38.22999954223633,24.100000381469727,1.9674999713897705,16.25237274169922,64.0999984741211,1.5926669836044312,8.30845832824707,22.989999771118164,14.40250015258789,27.151887893676758,54.439998626708984,2008-10-14
27,25.3799991607666,3.49821400642395,25.940000534057617,2.436000108718872,14.84000015258789,23.81999969482422,7.114999771118164,59.97999954223633,23.3700008392334,8.447586059570312,19.829999923706055,14.989999771118164,60.540000915527344,38.4900016784668,38.22999954223633,22.65999984741211,1.7549999952316284,15.436432838439941,59.81999969482422,1.5926669836044312,7.51243782043457,21.670000076293945,12.4375,24.985363006591797,50.04999923706055,2008-10-15
28,26.389999389648438,3.6389288902282715,27.690000534057617,2.5144999027252197,15.680000305175781,24.25,7.679999828338623,63.099998474121094,24.270000457763672,8.792543411254883,19.700000762939453,15.880000114440918,63.5,40.4900016784668,38.22999954223633,24.190000534057617,1.9249999523162842,16.100568771362305,61.77000045776367,1.5926669836044312,7.472637176513672,22.6299991607666,13.267499923706055,25.707536697387695,54.619998931884766,2008-10-16
29,27.579999923706055,3.4785709381103516,28.18000030517578,2.5325000286102295,15.319999694824219,23.239999771118164,7.614999771118164,62.349998474121094,24.75,9.27872085571289,20.209999084472656,15.5,62.650001525878906,39.33000183105469,38.22999954223633,23.93000030517578,1.912500023841858,16.043643951416016,61.7400016784668,1.5926669836044312,7.701492786407471,24.389999389648438,13.055000305175781,25.501201629638672,53.77000045776367,2008-10-17
30,29.780000686645508,3.515713930130005,29.309999465942383,2.6484999656677246,17.049999237060547,24.399999618530273,7.985000133514404,69.61000061035156,26.549999237060547,9.447587966918945,20.780000686645508,16.040000915527344,64.44000244140625,40.65999984741211,38.22999954223633,24.719999313354492,1.9500000476837158,16.45161247253418,63.90999984741211,1.5926669836044312,7.900497913360596,25.510000228881836,13.0024995803833,27.189401626586914,54.43000030517578,2008-10-20
31,29.0,3.2674999237060547,27.59000015258789,2.5114998817443848,15.819999694824219,23.969999313354492,7.679999828338623,66.80000305175781,25.309999465942383,9.03488540649414,20.520000457763672,15.25,63.65999984741211,39.7400016784668,38.22999954223633,23.360000610351562,1.7999999523162842,16.45161247253418,62.959999084472656,1.5926669836044312,7.363183975219727,25.25,12.675000190734863,26.27027130126953,53.66999816894531,2008-10-21
32,28.149999618530273,3.4596428871154785,25.399999618530273,2.499500036239624,14.579999923706055,22.65999984741211,7.099999904632568,61.7400016784668,23.049999237060547,8.858546257019043,19.469999313354492,14.579999923706055,61.41999816894531,37.16999816894531,38.22999954223633,21.530000686645508,1.7324999570846558,15.882352828979492,58.7599983215332,1.5926669836044312,6.845770835876465,24.059999465942383,12.1274995803833,24.15064239501953,52.27000045776367,2008-10-22
33,27.229999542236328,3.508213996887207,24.969999313354492,2.5160000324249268,15.260000228881836,23.0,7.110000133514404,66.7699966430664,23.399999618530273,8.77510929107666,19.059999465942383,14.510000228881836,62.45000076293945,37.849998474121094,38.22999954223633,22.31999969482422,1.6349999904632568,16.223909378051758,60.56999969482422,1.5926669836044312,6.905473232269287,23.93000030517578,12.079999923706055,24.610206604003906,52.7599983215332,2008-10-23
34,25.90999984741211,3.442142963409424,23.889999389648438,2.447999954223633,15.670000076293945,21.06999969482422,6.534999847412109,63.90999984741211,22.610000610351562,8.45057487487793,18.510000228881836,14.279999732971191,60.790000915527344,35.43000030517578,38.22999954223633,21.959999084472656,1.652500033378601,15.721062660217285,58.869998931884766,1.5926669836044312,6.427861213684082,22.90999984741211,11.994999885559082,23.52225685119629,51.400001525878906,2008-10-24
35,24.170000076293945,3.288928985595703,23.68000030517578,2.4790000915527344,15.670000076293945,20.530000686645508,6.809999942779541,61.709999084472656,21.3700008392334,8.206489562988281,18.90999984741211,14.25,60.150001525878906,34.0,38.22999954223633,21.18000030517578,1.7424999475479126,15.550285339355469,57.369998931884766,1.5926669836044312,6.328358173370361,20.43000030517578,11.647500038146973,25.89511489868164,49.66999816894531,2008-10-27
36,26.450000762939453,3.568213939666748,27.079999923706055,2.802000045776367,16.899999618530273,23.020000457763672,8.479999542236328,70.0199966430664,23.90999984741211,9.184325218200684,21.56999969482422,15.859999656677246,64.19000244140625,37.599998474121094,38.22999954223633,23.100000381469727,2.005000114440918,16.907020568847656,63.22999954223633,1.5926669836044312,7.661692142486572,22.450000762939453,12.492500305175781,29.684186935424805,55.16999816894531,2008-10-28
37,25.5,3.733928918838501,26.799999237060547,2.8445000648498535,16.600000381469727,22.31999969482422,7.639999866485596,71.0,23.969999313354492,8.91657829284668,21.649999618530273,14.9399995803833,61.529998779296875,35.709999084472656,38.22999954223633,23.0,2.069999933242798,16.309297561645508,60.9900016784668,1.5926669836044312,7.303483009338379,21.31999969482422,12.672499656677246,28.605615615844727,55.02000045776367,2008-10-29
38,27.06999969482422,3.9657139778137207,26.860000610351562,2.8355000019073486,17.020000457763672,22.780000686645508,7.550000190734863,74.18000030517578,25.329999923706055,8.958670616149902,22.719999313354492,16.170000076293945,60.56999969482422,37.619998931884766,38.22999954223633,22.6299991607666,2.1575000286102295,16.944971084594727,63.08000183105469,1.5926669836044312,7.870646953582764,22.389999389648438,13.5625,28.605615615844727,54.75,2008-10-30
39,31.200000762939453,3.8424999713897705,26.639999389648438,2.861999988555908,17.549999237060547,24.170000076293945,7.880000114440918,74.5999984741211,25.90999984741211,8.950451850891113,23.59000015258789,16.030000686645508,61.34000015258789,41.25,38.22999954223633,22.329999923706055,2.190000057220459,16.802656173706055,64.54000091552734,1.5926669836044312,8.218905448913574,23.729999542236328,13.837499618530273,27.827167510986328,55.810001373291016,2008-10-31
40,30.079999923706055,3.819999933242798,27.15999984741211,2.7885000705718994,17.700000762939453,23.610000610351562,8.545000076293945,73.69000244140625,25.040000915527344,8.629902839660645,22.219999313354492,15.640000343322754,61.15999984741211,40.72999954223633,38.22999954223633,22.6200008392334,2.109999895095825,16.850095748901367,64.4000015258789,1.5926669836044312,8.009949684143066,23.489999771118164,13.1225004196167,28.840087890625,55.970001220703125,2008-11-03
41,31.420000076293945,3.9639289379119873,29.15999984741211,2.922499895095825,18.84000015258789,24.530000686645508,8.885000228881836,78.19000244140625,26.020000457763672,9.139244079589844,23.389999389648438,16.260000228881836,61.88999938964844,42.16999816894531,38.22999954223633,23.530000686645508,2.244999885559082,17.466793060302734,66.06999969482422,1.5926669836044312,8.338308334350586,22.81999969482422,14.952500343322754,30.58456039428711,56.130001068115234,2008-11-04
42,29.31999969482422,3.68928599357605,27.219999313354492,2.5989999771118164,17.350000381469727,21.75,8.449999809265137,74.87999725341797,24.229999542236328,8.524049758911133,22.149999618530273,15.0600004196167,59.849998474121094,39.220001220703125,38.22999954223633,22.079999923706055,2.127500057220459,16.129032135009766,63.810001373291016,1.5926669836044312,7.72139310836792,22.770000457763672,14.117500305175781,28.924497604370117,54.130001068115234,2008-11-05
43,28.06999969482422,3.539285898208618,24.559999465942383,2.3610000610351562,15.729999542236328,20.1200008392334,8.350000381469727,70.11000061035156,22.809999465942383,8.249579429626465,20.93000030517578,13.869999885559082,57.91999816894531,38.2599983215332,38.22999954223633,20.8799991607666,1.9049999713897705,15.531309127807617,63.349998474121094,1.5926669836044312,7.3333330154418945,22.15999984741211,12.882499694824219,27.433252334594727,53.4900016784668,2008-11-06
44,28.610000610351562,3.508570909500122,24.59000015258789,2.4605000019073486,16.56999969482422,20.489999771118164,8.704999923706055,73.45999908447266,23.360000610351562,8.247586250305176,21.059999465942383,14.630000114440918,60.220001220703125,37.75,38.22999954223633,21.5,2.180000066757202,15.99620532989502,64.48999786376953,1.5926669836044312,7.741293907165527,22.43000030517578,13.375,28.183563232421875,54.38999938964844,2008-11-07
45,27.559999465942383,3.424285888671875,24.93000030517578,2.4230000972747803,16.40999984741211,19.479999542236328,8.270000457763672,74.33999633789062,22.079999923706055,7.939740180969238,20.739999771118164,14.350000381469727,60.0099983215332,36.40999984741211,38.22999954223633,21.299999237060547,2.0399999618530273,15.749526023864746,64.94999694824219,1.5926669836044312,7.621891021728516,21.440000534057617,12.9975004196167,28.596235275268555,55.18000030517578,2008-11-10
46,26.6200008392334,3.384643077850342,23.639999389648438,2.315000057220459,15.649999618530273,18.690000534057617,7.869999885559082,73.54000091552734,21.780000686645508,7.757422924041748,20.510000228881836,13.930000305175781,59.54999923706055,36.349998474121094,38.22999954223633,21.200000762939453,1.9500000476837158,15.910816192626953,63.81999969482422,1.5926669836044312,7.363183975219727,20.15999984741211,13.447500228881836,27.874061584472656,54.75,2008-11-11
47,24.8799991607666,3.2185709476470947,21.889999389648438,2.078000068664551,14.710000038146973,17.0,7.485000133514404,67.27999877929688,20.15999984741211,7.247832775115967,19.799999237060547,13.520000457763672,57.91999816894531,34.56999969482422,38.22999954223633,20.299999237060547,1.8350000381469727,15.018975257873535,61.849998474121094,1.5926669836044312,7.064676761627197,18.8700008392334,12.9375,27.161264419555664,52.619998931884766,2008-11-12
48,28.600000381469727,3.4442861080169678,24.299999237060547,2.246500015258789,15.970000267028809,17.100000381469727,8.130000114440918,75.70999908447266,21.649999618530273,7.772864818572998,22.229999542236328,14.430000305175781,62.900001525878906,37.189998626708984,38.22999954223633,21.25,1.9850000143051147,15.872864723205566,65.05000305175781,1.5926669836044312,7.462687015533447,20.84000015258789,13.609999656677246,29.20586395263672,54.93000030517578,2008-11-13
49,26.040000915527344,3.2228569984436035,22.34000015258789,2.0875000953674316,15.069999694824219,16.420000076293945,7.764999866485596,72.68000030517578,21.079999923706055,7.721558094024658,20.540000915527344,13.319999694824219,60.04999923706055,34.470001220703125,38.22999954223633,20.059999465942383,1.7925000190734863,15.44591999053955,63.11000061035156,1.5926669836044312,6.925373077392578,20.020000457763672,13.5600004196167,28.136669158935547,52.709999084472656,2008-11-14
50,25.809999465942383,3.1478569507598877,22.799999237060547,1.9845000505447388,14.489999771118164,15.029999732971191,7.59499979019165,70.77999877929688,19.739999771118164,7.474981784820557,20.0,13.0,59.27000045776367,32.77000045776367,38.22999954223633,19.31999969482422,1.7549999952316284,15.104364395141602,62.5099983215332,1.5926669836044312,6.6865668296813965,18.889999389648438,13.1899995803833,27.423873901367188,51.810001373291016,2008-11-17
51,26.549999237060547,3.211071014404297,22.639999389648438,1.9220000505447388,14.550000190734863,15.1899995803833,7.710000038146973,73.4000015258789,20.670000076293945,7.407733917236328,20.709999084472656,13.109999656677246,60.88999938964844,32.13999938964844,38.22999954223633,19.6200008392334,1.6974999904632568,15.455408096313477,64.25,1.5926669836044312,6.4676618576049805,19.030000686645508,13.65999984741211,26.72983741760254,52.720001220703125,2008-11-18
52,26.65999984741211,3.0817859172821045,21.6299991607666,1.7920000553131104,13.260000228881836,13.0600004196167,6.885000228881836,70.61000061035156,19.940000534057617,6.9783430099487305,19.760000228881836,12.489999771118164,58.119998931884766,28.469999313354492,38.22999954223633,18.290000915527344,1.5575000047683716,14.762807846069336,62.27000045776367,1.5926669836044312,6.099502086639404,17.729999542236328,12.895000457763672,25.2667293548584,51.0,2008-11-19
53,25.780000686645508,2.874643087387085,20.75,1.7515000104904175,12.65999984741211,11.25,6.650000095367432,64.4000015258789,18.729999542236328,6.464767932891846,18.520000457763672,12.229999542236328,55.810001373291016,23.3799991607666,38.22999954223633,17.530000686645508,1.475000023841858,13.709676742553711,59.33000183105469,1.5926669836044312,5.820896148681641,16.299999237060547,12.03499984741211,24.85405921936035,50.65999984741211,2008-11-20
54,26.56999969482422,2.9492859840393066,21.3799991607666,1.8934999704360962,13.779999732971191,11.470000267028809,7.034999847412109,70.48999786376953,21.1200008392334,6.536251068115234,19.290000915527344,13.109999656677246,58.349998474121094,22.719999313354492,38.22999954223633,19.68000030517578,1.5950000286102295,14.867173194885254,63.09000015258789,1.5926669836044312,6.477612018585205,17.149999618530273,11.595000267028809,26.70170021057129,52.91999816894531,2008-11-21
55,28.170000076293945,3.319643020629883,21.729999542236328,2.125,15.0,14.59000015258789,7.639999866485596,74.30000305175781,22.200000762939453,6.411965847015381,21.420000076293945,13.5600004196167,59.11000061035156,27.579999923706055,38.22999954223633,20.690000534057617,1.7000000476837158,15.218215942382812,64.68000030517578,1.5926669836044312,6.6666669845581055,19.06999969482422,12.430000305175781,27.883440017700195,52.77000045776367,2008-11-24
56,29.18000030517578,3.242856979370117,22.420000076293945,2.109499931335449,14.890000343322754,14.800000190734863,7.849999904632568,76.52999877929688,22.030000686645508,7.024919033050537,22.25,13.130000114440918,58.70000076293945,29.770000457763672,38.22999954223633,19.989999771118164,1.747499942779541,15.123339653015137,63.18000030517578,1.5926669836044312,6.616915225982666,20.729999542236328,12.382499694824219,28.680646896362305,54.68000030517578,2008-11-25
57,31.149999618530273,3.392857074737549,23.350000381469727,2.197999954223633,15.680000305175781,15.430000305175781,8.324999809265137,79.93000030517578,22.5,7.27498197555542,23.549999237060547,13.970000267028809,58.27000045776367,30.6200008392334,38.22999954223633,20.489999771118164,1.902500033378601,15.246679306030273,63.15999984741211,1.5926669836044312,7.154229164123535,20.979999542236328,13.0,30.51890754699707,56.689998626708984,2008-11-26
58,30.360000610351562,3.309643030166626,23.15999984741211,2.134999990463257,15.329999923706055,16.25,8.670000076293945,79.01000213623047,22.520000457763672,7.296649932861328,23.110000610351562,13.800000190734863,58.58000183105469,31.65999984741211,38.22999954223633,20.219999313354492,1.8674999475479126,15.588234901428223,64.3499984741211,1.5926669836044312,7.1144280433654785,21.010000228881836,13.140000343322754,30.6220760345459,55.880001068115234,2008-11-28
59,28.15999984741211,3.1760709285736084,21.0,2.0234999656677246,13.75,12.850000381469727,7.724999904632568,72.0199966430664,20.329999923706055,6.624917984008789,21.209999084472656,12.5600004196167,55.33000183105469,26.1200008392334,38.22999954223633,18.610000610351562,1.7074999809265137,14.497154235839844,60.4900016784668,1.5926669836044312,6.537312984466553,20.1200008392334,12.012499809265137,28.765056610107422,53.0099983215332,2008-12-01
60,29.969999313354492,3.302500009536743,22.0,2.059499979019165,14.180000305175781,14.369999885559082,8.0,75.54000091552734,21.459999084472656,6.852066993713379,21.850000381469727,13.279999732971191,56.83000183105469,28.530000686645508,38.22999954223633,19.149999618530273,1.8025000095367432,15.199240684509277,61.439998626708984,1.5926669836044312,6.308457851409912,20.31999969482422,12.420000076293945,30.134374618530273,53.45000076293945,2008-12-02
61,29.40999984741211,3.424999952316284,22.540000915527344,2.260499954223633,14.430000305175781,15.050000190734863,8.029999732971191,74.73999786376953,21.940000534057617,6.959662914276123,22.760000228881836,13.65999984741211,57.31999969482422,30.25,38.22999954223633,19.8700008392334,1.8949999809265137,15.768501281738281,62.880001068115234,1.5926669836044312,6.507462978363037,20.3799991607666,13.109999656677246,31.128536224365234,54.380001068115234,2008-12-03
62,29.290000915527344,3.2646429538726807,20.440000534057617,2.365999937057495,14.0600004196167,14.34000015258789,7.889999866485596,71.76000213623047,21.790000915527344,6.832889080047607,23.219999313354492,12.770000457763672,56.18000030517578,31.079999923706055,38.22999954223633,19.110000610351562,1.7699999809265137,15.436432838439941,61.25,1.5926669836044312,6.388060092926025,19.899999618530273,12.702500343322754,30.15313148498535,55.11000061035156,2008-12-04
63,31.719999313354492,3.357142925262451,21.65999984741211,2.4130001068115234,14.170000076293945,15.239999771118164,8.079999923706055,74.41999816894531,22.770000457763672,7.073237895965576,24.399999618530273,13.289999961853027,58.22999954223633,33.349998474121094,38.22999954223633,19.8700008392334,1.840000033378601,15.70208740234375,62.630001068115234,1.5926669836044312,6.6865668296813965,21.40999984741211,13.295000076293945,31.128536224365234,58.209999084472656,2008-12-05
64,32.2599983215332,3.561429023742676,22.600000381469727,2.570499897003174,14.460000038146973,17.84000015258789,8.274999618530273,78.08999633789062,24.920000076293945,7.524546146392822,24.25,13.9399995803833,58.77000045776367,36.4900016784668,38.22999954223633,21.010000228881836,1.7799999713897705,16.062618255615234,62.4900016784668,1.5926669836044312,6.905473232269287,21.450000762939453,14.039999961853027,32.103939056396484,57.560001373291016,2008-12-08
65,32.189998626708984,3.573570966720581,22.889999389648438,2.5625,14.779999732971191,16.950000762939453,8.204999923706055,75.55999755859375,23.530000686645508,7.620686054229736,23.200000762939453,14.300000190734863,57.810001373291016,33.959999084472656,38.22999954223633,20.600000381469727,1.9524999856948853,15.62618637084961,59.790000915527344,1.5926669836044312,7.094526767730713,20.780000686645508,13.382499694824219,31.27859878540039,55.810001373291016,2008-12-09
